(-1.181917115858999, 0.11502638200778126)
(-1.0848372456545083, 0.10412274196885783)
(-1.0183349649452094, 0.059654251321416225)
(-0.9567053205093877, 0.05171324388156616)
(-0.9491072205904166, -0.0075024525424523675)
(-0.872474920032767, -0.030469614126811467)
(-0.8660618245893893, -0.08209899944405973)
(-0.7872882339701659, -0.09605326119289462)
(-0.73092017496578, -0.10104689468422676)
(-0.6514038455702923, -0.0922631961768612)
(-0.6128227577936259, -0.11202836707071807)
(-0.534510710832099, -0.09568140097007413)
(-0.5629689015131851, -0.1658871553431966)
(-0.4882013981542344, -0.13742981109835722)
(-0.5862570955871402, -0.23528279825936266)
(-0.5123332300814457, -0.20470074292137103)
(-0.4997110000490942, -0.2192230304119528)
(-0.42100570903806844, -0.20488855564411582)
(-0.3023842224406228, -0.21807148029119214)
(-0.23023186926334602, -0.2545260468748093)
(-0.1504285227240429, -0.24892016771736272)
(-0.1786614194203498, -0.30417827602659375)
(-0.04894567680910912, -0.2760131087451284)
(0.07212043621326222, -0.16147609591984088)
(0.13902156295700785, -0.11760994449967083)
(0.22954365698188264, -0.11332415762679357)
(0.29945093272576717, -0.1437550455951979)
(0.3532138113682732, -0.16701392338261628)
(0.441540359458563, -0.18559626621381697)
(0.51455016783247, -0.15289201754173493)
(0.5879421139973685, -0.12105458300110894)
(0.6350911652478519, -0.15782568075991898)
(0.7470465528214142, -0.12693499451045254)
(0.8119784830319378, -0.0802033731055013)
(0.8841509571574498, -0.07763263529117471)
(0.9543807730383104, -0.07704939229171562)
(1.0231004218194635, -0.03609075618899669)
(1.0958185965279728, -0.04879079554803527)
(1.1956204287692256, -0.0370825479540625)
(1.2658925608140565, 0.001151304295924728)
(1.359252328781586, -0.015199563433721405)
(1.4644842535017966, -0.00902049914652197)
(1.5324681233667268, 0.03314813182708473)
(1.5916077649538956, 0.004730971179657088)
(1.6592032703645316, -0.0036083190586613315)
(1.727176898862582, 0.03857681847589034)
(1.8086769423780487, 0.023213829244109828)
(1.9157228751163158, 0.04526429131351366)
(2.0132266753456474, 0.05118719653720539)
(2.0887240811305317, 0.06094629259186903)
(2.155199148118212, 0.10545545422162143)
(2.2033500531805825, 0.09796738421779792)
(2.250620465350285, 0.10518417185677553)
(2.3149203073518474, 0.12280195611148592)
(2.3758940177460373, 0.17459198064097856)
(2.4493277559023507, 0.1648383170766453)
(2.504859435327547, 0.222425056697996)
(2.574876506173371, 0.20083175066531136)
(2.670411964145012, 0.19450403121330762)
(2.7250515375315123, 0.25293789998939725)
(2.810773810235527, 0.24291309861613708)
(2.8981578417084735, 0.23444717906074003)
(2.9570401641739084, 0.2886031768917885)
(3.0199724399074315, 0.25755070412646813)
(3.0976210097609247, 0.2536394378741857)
(3.1656391708654446, 0.25557780796113605)
(3.229433677802565, 0.3038505837736965)
(3.2725991195131487, 0.2786346068792247)
(3.334876436658752, 0.26506807944114014)
(3.3997992316361216, 0.3118123913124947)
(3.4149230795739443, 0.27888176972205825)
(3.4369008174846964, 0.26027491274476583)
(3.4593954702142824, 0.25720815443641754)
(3.5230509227616866, 0.30566414850304613)
(3.5010037444820528, 0.2844660148025437)
(3.4980377246605334, 0.2722902609486092)
(3.495109101239968, 0.2692223030988973)
(3.5580219904955492, 0.31863857942072277)
(3.5281660993805835, 0.28572568066820747)
(3.5924913202811273, 0.33328896436578487)
(3.548166232274947, 0.299529787517133)
(3.6131693398726314, 0.346162351275132)
(3.5561628476521627, 0.29976111996750265)
(3.6204880685527066, 0.34732440366508005)
(3.5510998350315273, 0.30574569015174463)
(3.5157020478725407, 0.2883418934993803)
(3.5073339890753275, 0.27553938358608937)
(3.502459410752762, 0.2704829145950487)
(3.5640050492523994, 0.32159195862516093)
(3.535341769667034, 0.2877960982596065)
(3.5166096436270524, 0.2763681236952365)
(3.5096847757576466, 0.2678648608462206)
(3.5720895689674474, 0.3179212468967735)
(3.5381248275193595, 0.2883459783838341)
(3.525315527314838, 0.27511384920981996)
(3.5128377836066287, 0.26426811468297107)
(3.509467417217589, 0.25284774054686326)
(3.5074008071634144, 0.2485358709980976)
(3.572323602140784, 0.2952801828694522)
(3.527622940675013, 0.2722942401506544)
(0.0, 0.0)
(-0.024917456630272224, -0.03402741984412531)
(-0.06426841436103622, -0.08471260254895345)
(-0.10302688736688399, -0.14464163048974168)
(-0.10302688736688399, -0.14464163048974168)
(-0.15859965246450974, -0.21394188594426305)
(-0.15859965246450974, -0.21394188594426305)
(-0.15859965246450974, -0.21394188594426305)
(-0.20365322312380033, -0.27246220332071824)
(-0.2241143662659455, -0.30748420364126416)
(-0.23113877907846567, -0.32024126810505643)
(-0.23113877907846567, -0.32024126810505643)
(-0.2416498302774955, -0.334793732632317)
(-0.2416498302774955, -0.334793732632317)
(-0.2416498302774955, -0.334793732632317)
(-0.261416287233504, -0.33674068707660787)
(-0.27415185168692674, -0.352197475465949)
(-0.2094652907825885, -0.3051267962869809)
(-0.17245109687114302, -0.29166143084851076)
(-0.12257519524090568, -0.26106387829393796)
(-0.05069767377741925, -0.18930089325553123)
(0.015937997798920217, -0.1450325380390764)
(0.07938213243966795, -0.0963001896482316)
(0.11277666814836626, -0.09047564824675203)
(0.17134373186823076, -0.035978868092018744)
(0.10935870597360536, -0.15321008680436066)
(0.16374387058634568, -0.09453936267345242)
(0.22786395709345544, -0.15434380067325806)
(0.4825535879289832, -0.118478199113545)
(0.5413000514810796, -0.06417485648970457)
(0.6291644218076575, -0.07956341419376001)
(0.7121069624304207, -0.07980124395962487)
(0.7121069624304207, -0.07980124395962487)
(0.7121069624304207, -0.07980124395962487)
(0.7435867130435917, -0.12788455859639902)
(0.7614946857765333, -0.15186161306293144)
(0.7614946857765333, -0.15186161306293144)
(0.7696228881571543, -0.17032473883605564)
(0.7696228881571543, -0.17032473883605564)
(0.7795939428557339, -0.17799542118994657)
(0.7795939428557339, -0.17799542118994657)
(0.791717896050147, -0.18790867865356625)
(0.7966903076785831, -0.19190519847416146)
(0.8047633023583948, -0.1910648499469586)
(0.8047633023583948, -0.1910648499469586)
(0.8018853643201331, -0.19620990934956775)
(0.806460374022785, -0.19843060400036813)
(0.8114104663572883, -0.19247711414967233)
(0.8245289217680655, -0.19129667280022425)
(0.8245289217680655, -0.19129667280022425)
(0.8268871461429775, -0.19165979560444688)
(0.8244229215225585, -0.19049840554869235)
(0.8248660553669815, -0.19305116984043266)
(0.8183803490563731, -0.19215414825497898)
(0.8183803490563731, -0.19215414825497898)
(0.8223373802214466, -0.19359871346138963)
(0.8227164391774526, -0.19203708704390374)
(0.8227164391774526, -0.19203708704390374)
(0.8184363242161735, -0.19777207309242695)
(0.8118359919910887, -0.20073029371274625)
(0.8813178451335918, -0.1548816857012966)
(0.946829060671161, -0.1089656684655852)
(0.9627792848703037, -0.11543897947286368)
(1.0298031548467645, -0.07176059977101942)
(1.061010241112388, -0.07573300515264327)
(1.148124213336385, -0.0473733705034155)
(1.24274421875869, -0.029795982741152603)
(1.3258272538734448, -0.030793548015573283)
(1.3991375729933782, 0.0012313971137089263)
(1.4573256363502003, -0.0288851695736128)
(1.53280362612281, -0.0023696446893898514)
(1.599067734927358, -0.03831058801173612)
(1.6440864260111205, -0.08521522252013095)
(1.7292388158376417, -0.11742820828052264)
(1.8058649420940383, -0.09444045556437461)
(1.876495816340768, -0.14015495895995886)
(1.959886381956921, -0.18763062968380032)
(2.0360726759745553, -0.16322471638684388)
(2.0764721278244944, -0.1764444616619661)
(-23.379315826227696, 797.7317580301857)
(-16.073712898734772, 568.7787301570816)
(-10.978746311789779, 410.1163117981963)
(-7.35242893047292, 297.4465570783892)
(-4.7506974478149315, 216.38637644110582)
(-4.685483688176927, 216.43271395888436)
(-1.4359508771389828, 111.25345925717927)
(-1.3708117549498928, 111.29990163825987)
(-0.3122329787466327, 77.1448982303793)
(0.3941978822343677, 54.85662608573582)
(1.1187279497004123, 30.86692734846453)
(0.0, 0.0)
(-0.03638011766928759, -0.01608268316182235)
(-0.03638011766928759, -0.01608268316182235)
(-0.12428329548061749, -0.047439672607618874)
(-0.2097984322677774, -0.08171360581766676)
(-0.24562443791988983, -0.09426129673136563)
(-0.24562443791988983, -0.09426129673136563)
(-0.2709534621189191, -0.10068980273322664)
(-0.2709534621189191, -0.10068980273322664)
(-0.30862749343620094, -0.10375778185670254)
(-0.3146760992105623, -0.11197870039872598)
(-0.3146760992105623, -0.11197870039872598)
(-0.36362345900223014, -0.14662705607008025)
(-0.299097525073615, -0.09933642432720768)
(-0.30986242029673994, -0.08219023848242943)
(-0.23463598982013145, -0.04754299446367564)
(-0.16963288222244688, -0.000910430705676632)
(-0.09891537098823601, -0.011506376976853687)
(-0.014422919871532727, 0.010274553523308312)
(0.04983679747276082, 0.05792629773935459)
(0.11543200375262373, 0.10372224639316276)
(0.15750137503470962, 0.08422616998108828)
(0.21254573741029287, 0.1422788888723295)
(0.3011897516865795, -0.028769011181975543)
(0.3539356630789987, 0.03137971142609872)
(0.5448287058513616, -0.036422288196298794)
(0.60246414994057, 0.0190588399883347)
(0.6575412885705052, 0.07708046354661593)
(0.7199214963906841, 0.006984498050277253)
(0.7693940253961883, -0.051595151826301526)
(0.8137048873244382, -0.08225281013109052)
(0.8514193761142463, -0.0958768435493838)
(0.8937988790753296, -0.06934426491911243)
(0.9613726969552737, -0.07051640666911788)
(1.1028564046455507, -0.02280176846507767)
(1.1940966065595324, -0.005782800401585922)
(1.2667752461442892, 0.027650945247219824)
(1.3262274290236182, 0.018929541048152577)
(1.3966685841438267, 0.018923231729913656)
(1.4731133239294982, 0.04250716183286661)
(1.5048786966964476, -0.02250559136210946)
(1.5742056874727972, -0.07538533783299445)
(1.6535729883192123, -0.0854268295725035)
(1.6621514704011373, -0.19898702957964978)
(1.7367458629529402, -0.24342017264056207)
(1.816715014340178, -0.2456416195575626)
(1.8499247696553942, -0.33314787719621514)
(1.8760377068498992, -0.39747937239211906)
(1.9550360228085117, -0.3848593060015165)
(2.0752798717731458, -0.3863581232677319)
(2.0662166137774016, -0.3268820419300488)
(2.085205485070882, -0.24572512015963124)
(2.155820889657621, -0.2081290480901835)
(2.186462626152125, -0.13914816611574768)
(2.257915950882513, -0.10317008410775685)
(2.239002468216527, -0.043195235699391356)
(2.3104851967211353, -0.007275609789083259)
(2.3672582373666016, 0.039094662985734926)
(2.418859847399848, 0.06018934862886553)
(2.4841326768025462, 0.08952693933697528)
(2.5535921686421355, 0.1292179835835813)
(2.614270100888228, 0.1397475541353329)
(2.6929290748183927, 0.14284334841667048)
(2.7593347562608312, 0.1874559640333923)
(2.8064887255757274, 0.18405332777823719)
(2.8822346657619207, 0.18119764148449838)
(2.9678970045987674, 0.17646607542739537)
(3.1038654417411373, 0.1591088921322107)
(3.1700973219632256, 0.17531805387550214)
(3.2403064796308945, 0.21366742387810328)
(3.276951887187178, 0.21549553852766395)
(3.3498539059002734, 0.2484393644675189)
(3.4158647589736053, 0.22921132924821924)
(3.4886153448083768, 0.2624882320592915)
(3.568172393341345, 0.22309532857465092)
(3.648309653513665, 0.19178287149989093)
(3.719977261380618, 0.2273321891111853)
(3.734657356903063, 0.20804974316588398)
(3.806639801358592, 0.24295715914310406)
(3.8014642136181225, 0.21799317320479492)
(3.8039517096785285, 0.22206822476635255)
(3.8042952400341083, 0.20196014723818814)
(3.817059587896332, 0.1850557538750908)
(3.8898136296097814, 0.2183251003423369)
(3.8610324505107023, 0.1941013423629194)
(3.857346474749309, 0.17656718918036304)
(3.854387828543589, 0.16284010752521588)
(3.925077818977965, 0.20029575132408606)
(3.8906266257946673, 0.1636039994282377)
(3.962143350472589, 0.1994558904710037)
(0.0, 0.0)
(0.2687468126240177, -0.015019135048587475)
(0.2687468126240177, -0.015019135048587475)
(0.13882138720681358, -0.04769563539541575)
(0.022864262984038625, -0.0767184882713756)
(-0.0759171611275471, -0.10747847702119111)
(-0.0759171611275471, -0.10747847702119111)
(-0.15157202021170924, -0.12818578692842428)
(-0.21073585980651693, -0.13799413476874395)
(-0.21073585980651693, -0.13799413476874395)
(-0.21073585980651693, -0.13799413476874395)
(-0.26004421464599015, -0.14712378234891402)
(-0.2828444085478631, -0.15853123676662736)
(-0.2828444085478631, -0.15853123676662736)
(-0.30541009492271487, -0.16469574558586617)
(-0.30541009492271487, -0.16469574558586617)
(-0.3214952847374878, -0.1626044661411328)
(-0.3214952847374878, -0.1626044661411328)
(-0.3214952847374878, -0.1626044661411328)
(-0.2510365345659712, -0.15077037299753016)
(-0.21658853836366748, -0.12330281578791108)
(-0.13768295630756847, -0.13078289737198776)
(-0.06159142749121446, -0.10608311513833298)
(0.004040823206830635, -0.10948279766700451)
(0.07894718605318223, -0.081392998715593)
(0.12943648881036846, -0.0875279829764915)
(0.2149416059600845, -0.11780425357595692)
(0.25731425703823785, -0.16149607018921244)
(0.329808942732261, -0.12766530687939645)
(0.4230775173962479, -0.15122377011470892)
(0.558619944173361, -0.1391407239892951)
(0.6452398268415225, -0.13662632801878677)
(0.7208828602626071, -0.11058536999384692)
(0.7550174417658634, -0.1486215699368908)
(0.8240738064364777, -0.15550411816040638)
(0.9093471784545952, -0.15295397256947096)
(0.9886942107912782, -0.1427535579033213)
(1.0686373894361236, -0.13973889570693232)
(1.159065602662689, -0.12551044139430437)
(1.2389180013234906, -0.13036785100400822)
(1.3082513818746075, -0.1362170371449249)
(1.4005684767688587, -0.14387537638687406)
(1.4799871695161777, -0.1535019667649331)
(1.5440535657379713, -0.1876884579834592)
(-3537.126815983189, 111004.05704989866)
(-3537.0475089098363, 111004.04654332376)
(-2348.3583224349877, 73717.19364815079)
(-2348.278663462345, 73717.18626925674)
(-1132.596588016872, 35580.90660482925)
(-833.1403440116867, 26188.044938490595)
(-833.0608149940578, 26188.036270425357)
(-568.4884599399901, 17888.101637438314)
(-400.6943721157197, 12624.429346367217)
(-286.89589777924687, 9054.53688815973)
(-286.81615255492784, 9054.530508567399)
(-192.8773019296175, 6106.391613101147)
(-134.77869241176936, 4283.320492695893)
(-95.86939661950976, 3062.6275331673583)
(-95.78965904464233, 3062.6210586670486)
(-63.93833378990728, 2062.3074354982527)
(-63.858462795084094, 2062.302894112346)
(-41.25792005222501, 1350.807986284524)
(-28.035791497723768, 934.7300692435508)
(-19.409758730427324, 663.7975636792897)
(-19.331386952386886, 663.7815055222728)
(-12.396844647439305, 445.4594000852027)
(-8.19991651632367, 311.6653258665193)
(-5.351170312807946, 222.61609154036773)
(0.0, 0.0)
(-0.02751548984212946, -0.015585608933616987)
(-0.02751548984212946, -0.015585608933616987)
(-0.0933974008079313, -0.04609392844807787)
(-0.0933974008079313, -0.04609392844807787)
(-0.15669422957048174, -0.07947571313618086)
(-0.20187177961082262, -0.09809497562312014)
(-0.20187177961082262, -0.09809497562312014)
(-0.23617599403044418, -0.10908098591862847)
(-0.25100754156800903, -0.12743507943225932)
(-0.25100754156800903, -0.12743507943225932)
(-0.27053824521879744, -0.13989617125172266)
(-0.27280823315945757, -0.14869297963151754)
(-0.27280823315945757, -0.14869297963151754)
(-0.27280823315945757, -0.14869297963151754)
(-0.2187658100485931, -0.10464162633550894)
(-0.1817184517326504, -0.08401569368634788)
(-0.1164956342401755, -0.037690926246636836)
(-0.05228003640864984, 0.01002025687786507)
(-0.09323657921171807, -0.07845790755892482)
(-0.21668952067690544, -0.2334130557015059)
(-0.20453903677067892, -0.296198681691427)
(-0.14455195437353863, -0.24326901188819944)
(-0.14295250541907906, -0.32279536929819574)
(-0.08724649550169739, -0.2653772496922336)
(0.2958358170948475, -0.19964965113972583)
(0.41889564302807136, -0.1866207267743538)
(0.48702835111462023, -0.14469300219033757)
(0.5752486128387323, -0.15197618972932114)
(0.6201424266308865, -0.12996379587505386)
(0.6947230037288736, -0.13122773699706236)
(0.7391981944490331, -0.10838134974643915)
(0.7892212170821754, -0.12496869346198775)
(0.8655612639329219, -0.13759851672163587)
(0.8655612639329219, -0.13759851672163587)
(0.9563030261107992, -0.14048308459438857)
(1.0292562052395264, -0.10765270757840154)
(1.1003883073063467, -0.14719812622955647)
(1.1733699034030374, -0.11443096841598503)
(1.2589484187896962, -0.12881423934984784)
(1.334785175877538, -0.10334295602136823)
(1.4402319850934848, -0.08752488166536637)
(1.529912831755756, -0.09917916948548725)
(1.6073296816844869, -0.11799407206283755)
(1.683554040705588, -0.09370730422884485)
(1.7390615051578835, -0.11859536138852626)
(1.8123853334731863, -0.08660135880697986)
(1.8612169961181593, -0.10048891218169992)
(1.8982058678546556, -0.1053504216233804)
(1.9555304030816616, -0.08495565314189285)
(2.0421836817360246, -0.0406243788118087)
(2.120075034047713, 0.0029407733243861645)
(2.193367653534332, 0.03500620531570242)
(2.2528091949585627, 0.050547209026825926)
(2.347095720226797, 0.0594056104703882)
(2.4229505969111576, 0.0848228818267007)
(2.50909643374032, 0.07764859800785692)
(2.581821113439222, 0.1109820791145771)
(2.662304052492643, 0.10591381229652014)
(2.7318333376865973, 0.14548246782609014)
(2.747919235086355, 0.10289916252834817)
(2.2649476012970045, -0.222098494515914)
(2.4475015757000707, -0.15909926646942496)
(2.5855915696064566, -0.11636306187041644)
(2.6788786940819356, -0.08499900353934249)
(2.8038300404468637, -0.016711696664171535)
(2.869801148832483, 0.028541069642131524)
(2.945695375245924, 0.0660542336978317)
(3.008860441453754, 0.09716998237884783)
(3.0836420552313677, 0.1251105369629988)
(3.158782321400183, 0.15526792137663445)
(3.20752847357232, 0.1862577777937638)
(3.2417547314816693, 0.2585665827176643)
(3.23903281250086, 0.27930289075904774)
(3.28844002881608, 0.309402220441803)
(3.3120584238347277, 0.3858363189629679)
(3.4293340843540254, 0.39041039598384275)
(3.449905209566223, 0.4677203488198399)
(3.5974690954748563, 0.44144312966777455)
(3.7017933655879007, 0.4731122518244227)
(3.7784836698402526, 0.6442912924350365)
(3.801405328979188, 0.7209372156294143)
(3.8960572875841106, 0.7115922282293119)
(3.972933659732721, 0.7299858133849569)
